#Thorlabs FTS
[SpectrumHeader]
#Date,20180530
#Time,15031638
#GMTTime,13031638
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,0.500000
#TriggerMode,0
#InterferometerSerial,M00454179
#Source,
#AirMeasureOpt,0
#WnrMin,0.000000
#WnrMax,0.000000
#Length,3648
#Resolution,0.0000000000e+000
#ADC,0
#Instrument,0
#InstrModel,CCS175
#Type,emission
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#Name,
#Comment,""
[Data]
4.993849182e+002,-6.063103792e-004
4.995432129e+002,-8.348095231e-003
4.997015381e+002,9.155071341e-003
4.998598633e+002,2.992713591e-003
5.000181885e+002,7.368505001e-003
5.001765137e+002,7.213151548e-003
5.003348694e+002,9.258639999e-003
5.004932251e+002,6.203353405e-003
5.006515808e+002,3.536450909e-003
5.008099670e+002,6.332814693e-003
5.009683533e+002,1.151126623e-002
5.011267395e+002,4.882848356e-003
5.012851257e+002,1.218446530e-002
5.014435425e+002,1.164072752e-002
5.016019592e+002,1.542747021e-003
5.017603760e+002,1.956375875e-002
5.019188232e+002,1.526564360e-002
5.020772400e+002,1.410049200e-002
5.022356873e+002,6.462275982e-003
5.023941650e+002,1.767362468e-002
5.025526123e+002,7.446181960e-003
5.027110901e+002,4.805171397e-003
5.028695679e+002,3.898942610e-003
5.030280762e+002,7.057798095e-003
5.031865540e+002,1.055325288e-002
5.033450623e+002,4.701602738e-003
5.035036011e+002,1.931130886e-003
5.036621094e+002,-3.558027791e-003
5.038206482e+002,1.280587912e-002
5.039791870e+002,7.886350155e-003
5.041377258e+002,7.264935877e-003
5.042962952e+002,-6.839871639e-004
5.044548340e+002,-1.201832318e-003
5.046134338e+002,1.081217546e-002
5.047720032e+002,1.169251185e-002
5.049306030e+002,5.400693510e-003
5.050891724e+002,2.026285045e-002
5.052478027e+002,8.404195309e-003
5.054064026e+002,7.627427578e-003
5.055650330e+002,2.083247900e-002
5.057236633e+002,8.222949691e-003
5.058822937e+002,1.345318556e-002
5.060409546e+002,6.384599488e-003
5.061995850e+002,3.381097456e-003
5.063582764e+002,1.140769757e-002
5.065169373e+002,4.701602738e-003
5.066756287e+002,1.050794148e-003
5.068342896e+002,1.619776525e-002
5.069930115e+002,1.337550860e-002
5.071517029e+002,2.500760602e-003
5.073104248e+002,-2.574122045e-003
5.074691467e+002,-1.952707767e-003
5.076278687e+002,1.601651870e-002
5.077865906e+002,5.685508251e-003
5.079453430e+002,5.892646499e-003
5.081040955e+002,1.107109804e-002
5.082628479e+002,4.054296296e-003
5.084216309e+002,1.495493669e-002
5.085804138e+002,7.989919744e-003
5.087391968e+002,7.730996702e-003
5.088979797e+002,2.423083875e-003
5.090567932e+002,4.908740520e-003
5.092156067e+002,5.659616087e-003
5.093744202e+002,7.886350155e-003
5.095332642e+002,2.096194029e-002
5.096920776e+002,9.051501751e-003
5.098509216e+002,1.047557592e-002
5.100097961e+002,1.733702421e-002
5.101686401e+002,5.789077375e-003
5.103275146e+002,2.086484572e-003
5.104863892e+002,7.264935877e-003
5.106452637e+002,-1.926815487e-003
5.108041687e+002,1.472190674e-002
5.109630737e+002,4.908740520e-003
5.111219788e+002,2.010749653e-002
5.112808838e+002,3.640020033e-003
5.114398193e+002,1.767362468e-002
5.115987549e+002,8.792579174e-003
5.117576904e+002,6.125676911e-003
5.119166565e+002,1.347907819e-002
5.120756226e+002,1.078628283e-002
5.122345581e+002,4.339111038e-003
5.123935547e+002,1.068271417e-002
5.125525513e+002,6.255138200e-003
5.127114868e+002,1.361501287e-003
5.128704834e+002,5.530154798e-003
5.130295410e+002,1.000951510e-002
5.131885376e+002,1.259874087e-002
5.133475342e+002,-2.697110176e-004
5.135065918e+002,1.246927958e-002
5.136656494e+002,4.002511501e-003
5.138246460e+002,9.569346905e-003
5.139837036e+002,1.508439798e-002
5.141428223e+002,1.257284917e-002
5.143018799e+002,1.982915448e-003
5.144609375e+002,1.624955051e-002
5.146200562e+002,1.057914551e-002
5.147791138e+002,1.184786577e-002
5.149382324e+002,8.326518349e-003
5.150973511e+002,7.400870672e-004
5.152564697e+002,1.223624963e-002
5.154155884e+002,1.244338788e-002
5.155747070e+002,4.908740520e-003
5.157338867e+002,-2.729475498e-003
5.158930054e+002,7.808673661e-003
5.160521851e+002,3.251636168e-003
5.162113647e+002,1.547278184e-002
5.163705444e+002,3.592766449e-002
5.165297241e+002,1.270231046e-002
5.166889038e+002,1.801022328e-002
5.168480835e+002,3.248399496e-002
5.170073242e+002,6.549662352e-002
5.171665649e+002,6.440915167e-002
5.173257446e+002,9.749945253e-002
5.174849854e+002,1.377360225e-001
5.176442261e+002,1.282853484e-001
5.178034668e+002,8.364709467e-002
5.179627686e+002,4.149449989e-002
5.181220093e+002,2.181638591e-002
5.182813110e+002,2.062534168e-002
5.184405518e+002,1.205500402e-002
5.185998535e+002,7.601535413e-003
5.187591553e+002,1.420406159e-002
5.189184570e+002,3.432881786e-003
5.190777588e+002,7.290828507e-003
5.192371216e+002,-3.991723061e-004
5.193964233e+002,1.231392659e-002
5.195557861e+002,7.756888866e-003
5.197150879e+002,3.510558745e-003
5.198744507e+002,-4.024088383e-003
5.200338135e+002,-1.383078168e-003
5.201931763e+002,-1.693785191e-003
5.203525391e+002,1.206147717e-003
5.205119629e+002,1.070860680e-002
5.206713257e+002,3.847158048e-003
5.208307495e+002,1.905238605e-003
5.209901733e+002,1.870931499e-002
5.211495972e+002,1.125234365e-002
5.213090210e+002,9.595239535e-003
5.214684448e+002,8.533656597e-003
5.216278687e+002,2.915036632e-003
5.217873535e+002,1.182197314e-002
5.219467773e+002,1.710399427e-002
5.221062622e+002,1.073449850e-002
5.222657471e+002,1.399692334e-002
5.224252319e+002,1.011308469e-002
5.225847168e+002,2.049588040e-002
5.227442017e+002,-3.299105214e-003
5.229036865e+002,9.543455206e-003
5.230632324e+002,1.542099752e-002
5.232227173e+002,9.129178710e-003
5.233822632e+002,4.235541914e-003
5.235418091e+002,2.740263881e-004
5.237013550e+002,1.676739566e-002
5.238609009e+002,4.908740520e-003
5.240204468e+002,6.721198559e-003
5.241800537e+002,4.287326243e-003
5.243395996e+002,3.096282482e-003
5.244992065e+002,1.011308469e-002
5.246588135e+002,1.195143443e-002
5.248183594e+002,3.536450909e-003
5.249780273e+002,5.840861704e-003
5.251376343e+002,1.032022294e-002
5.252972412e+002,5.329489941e-004
5.254568481e+002,-1.305401325e-003
5.256165161e+002,8.093488403e-003
5.257761841e+002,4.080188461e-003
5.259357910e+002,8.740794845e-003
5.260954590e+002,7.497966290e-003
5.262551270e+002,9.439885616e-003
5.264148560e+002,4.390895367e-003
5.265745239e+002,-9.946943028e-004
5.267341919e+002,1.342729386e-002
5.268939209e+002,1.350496989e-002
5.270536499e+002,1.239160355e-002
5.272133789e+002,8.455979638e-003
5.273731079e+002,1.083806809e-002
5.275328369e+002,1.024254598e-002
5.276925659e+002,2.570022456e-002
5.278522949e+002,7.653319743e-003
5.280120850e+002,-2.438187657e-004
5.281718140e+002,5.633723922e-003
5.283316040e+002,1.630133390e-002
5.284913940e+002,1.808789931e-002
5.286511841e+002,1.311658602e-002
5.288109741e+002,1.112288237e-002
5.289707642e+002,3.251636168e-003
5.291306152e+002,1.698100590e-003
5.292904053e+002,5.478370469e-003
5.294502563e+002,1.034611464e-002
5.296101074e+002,1.081217546e-002
5.297699585e+002,1.704573660e-004
5.299298096e+002,1.094163675e-002
5.300896606e+002,1.850217581e-002
5.302495117e+002,4.753387067e-003
5.304094238e+002,8.954405785e-004
5.305692749e+002,3.070390318e-003
5.307291870e+002,1.213268097e-002
5.308890991e+002,5.789077375e-003
5.310490112e+002,3.018605756e-003
5.312089233e+002,-6.257295900e-005
5.313688354e+002,9.621131234e-003
5.315287476e+002,-8.846521814e-005
5.316887207e+002,-2.651798772e-003
5.318486328e+002,8.766687475e-003
5.320086060e+002,1.767362468e-002
5.321685791e+002,8.689010516e-003
5.323285522e+002,6.721198559e-003
5.324885254e+002,4.506763443e-002
5.326484985e+002,-4.852640908e-003
5.328084717e+002,1.668971777e-002
5.329685059e+002,4.390895367e-003
5.331285400e+002,-2.133953618e-003
5.332885132e+002,7.109582424e-003
5.334485474e+002,3.821265651e-003
5.336085815e+002,1.186728477e-004
5.337686157e+002,2.034700010e-003
5.339286499e+002,3.251636168e-003
5.340887451e+002,1.076039113e-002
5.342487793e+002,-3.473878023e-004
5.344088745e+002,9.155071341e-003
5.345689697e+002,6.883025053e-004
5.347290649e+002,1.309069432e-002
5.348891602e+002,-3.221428487e-003
5.350492554e+002,9.103286080e-003
5.352093506e+002,-6.322026602e-004
5.353694458e+002,-1.072371029e-003
5.355296021e+002,1.594531583e-003
5.356897583e+002,-3.991723061e-004
5.358498535e+002,2.319514751e-003
5.360100098e+002,1.233981829e-002
5.361701660e+002,1.775777317e-003
5.363303223e+002,1.109699067e-002
5.364905396e+002,4.183757585e-003
5.366506958e+002,1.896823756e-002
5.368109131e+002,7.601535413e-003
5.369710693e+002,-5.033886526e-003
5.371312866e+002,3.536450909e-003
5.372915039e+002,1.057914551e-002
5.374517212e+002,6.151569076e-003
5.376119385e+002,6.488168146e-003
5.377721558e+002,7.057798095e-003
