#Thorlabs FTS
[SpectrumHeader]
#Date,20180528
#Time,15132298
#GMTTime,13132298
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,0.200000
#TriggerMode,0
#InterferometerSerial,M00454179
#Source,
#AirMeasureOpt,0
#WnrMin,0.000000
#WnrMax,0.000000
#Length,3648
#Resolution,0.0000000000e+000
#ADC,0
#Instrument,0
#InstrModel,CCS175
#Type,emission
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#Name,
#Comment,""
[Data]
4.993849182e+002,5.222656727e-001
4.995432129e+002,5.226473212e-001
4.997015381e+002,5.350900292e-001
4.998598633e+002,5.397974253e-001
5.000181885e+002,5.344793797e-001
5.001765137e+002,5.331562161e-001
5.003348694e+002,5.218839645e-001
5.004932251e+002,5.278381705e-001
5.006515808e+002,5.203827024e-001
5.008099670e+002,5.157007575e-001
5.009683533e+002,5.275073647e-001
5.011267395e+002,5.283979177e-001
5.012851257e+002,5.416803360e-001
5.014435425e+002,5.366676450e-001
5.016019592e+002,5.263877511e-001
5.017603760e+002,5.246320367e-001
5.019188232e+002,5.231307745e-001
5.020772400e+002,5.296447873e-001
5.022356873e+002,5.396193266e-001
5.023941650e+002,5.492630601e-001
5.025526123e+002,5.433088541e-001
5.027110901e+002,5.559805632e-001
5.028695679e+002,5.555225611e-001
5.030280762e+002,5.499755144e-001
5.031865540e+002,5.574309826e-001
5.033450623e+002,5.710186958e-001
5.035036011e+002,5.738176703e-001
5.036621094e+002,5.707642436e-001
5.038206482e+002,5.601027012e-001
5.039791870e+002,5.475836396e-001
5.041377258e+002,5.405607820e-001
5.042962952e+002,5.279399157e-001
5.044548340e+002,5.212224126e-001
5.046134338e+002,5.519602299e-001
5.047720032e+002,5.800517797e-001
5.049306030e+002,5.847845674e-001
5.050891724e+002,5.932832956e-001
5.052478027e+002,5.866929889e-001
5.054064026e+002,5.863621831e-001
5.055650330e+002,5.999499559e-001
5.057236633e+002,6.046827435e-001
5.058822937e+002,6.122145653e-001
5.060409546e+002,6.158532500e-001
5.061995850e+002,6.112985611e-001
5.063582764e+002,6.291865110e-001
5.065169373e+002,6.273036003e-001
5.066756287e+002,6.130033731e-001
5.068342896e+002,6.088557839e-001
5.069930115e+002,6.051916480e-001
5.071517029e+002,6.072527170e-001
5.073104248e+002,6.123926640e-001
5.074691467e+002,5.982196927e-001
5.076278687e+002,6.097718477e-001
5.077865906e+002,6.088812351e-001
5.079453430e+002,6.118837595e-001
5.081040955e+002,6.007642150e-001
5.082628479e+002,5.894156098e-001
5.084216309e+002,6.008659601e-001
5.085804138e+002,6.007133126e-001
5.087391968e+002,6.172018051e-001
5.088979797e+002,6.256496310e-001
5.090567932e+002,6.389575005e-001
5.092156067e+002,6.498480439e-001
5.093744202e+002,6.510694623e-001
5.095332642e+002,6.550134420e-001
5.096920776e+002,6.581177711e-001
5.098509216e+002,6.560567021e-001
5.100097961e+002,6.414002776e-001
5.101686401e+002,6.272781491e-001
5.103275146e+002,6.366419792e-001
5.104863892e+002,6.552678943e-001
5.106452637e+002,6.535630822e-001
5.108041687e+002,6.584994793e-001
5.109630737e+002,6.498734951e-001
5.111219788e+002,6.565910578e-001
5.112808838e+002,6.563875079e-001
5.114398193e+002,6.734867096e-001
5.115987549e+002,6.700006723e-001
5.117576904e+002,6.861075163e-001
5.119166565e+002,6.892118454e-001
5.120756226e+002,6.987029314e-001
5.122345581e+002,6.831558943e-001
5.123935547e+002,6.861838698e-001
5.125525513e+002,6.720617414e-001
5.127114868e+002,6.598734856e-001
5.128704834e+002,6.588047743e-001
5.130295410e+002,6.568709612e-001
5.131885376e+002,6.624689102e-001
5.133475342e+002,6.609421968e-001
5.135065918e+002,6.664892435e-001
5.136656494e+002,6.831304431e-001
5.138246460e+002,6.801788211e-001
5.139837036e+002,6.723161936e-001
5.141428223e+002,6.572017670e-001
5.143018799e+002,6.590592265e-001
5.144609375e+002,6.539447308e-001
5.146200562e+002,6.608658433e-001
5.147791138e+002,6.748098731e-001
5.149382324e+002,6.623925567e-001
5.150973511e+002,6.689065695e-001
5.152564697e+002,6.797971129e-001
5.154155884e+002,6.800515652e-001
5.155747070e+002,6.791610122e-001
5.157338867e+002,6.779650450e-001
5.158930054e+002,6.900261045e-001
5.160521851e+002,6.951406002e-001
5.162113647e+002,6.927232742e-001
5.163705444e+002,6.987283826e-001
5.165297241e+002,6.774306893e-001
5.166889038e+002,6.566165090e-001
5.168480835e+002,6.184740663e-001
5.170073242e+002,5.880670547e-001
5.171665649e+002,5.908660293e-001
5.173257446e+002,5.883469582e-001
5.174849854e+002,5.742757320e-001
5.176442261e+002,5.990339518e-001
5.178034668e+002,6.593136787e-001
5.179627686e+002,6.895681024e-001
5.181220093e+002,6.984993815e-001
5.182813110e+002,6.771507859e-001
5.184405518e+002,6.301280260e-001
5.185998535e+002,5.939194560e-001
5.187591553e+002,5.970237255e-001
5.189184570e+002,6.450898051e-001
5.190777588e+002,6.743009686e-001
5.192371216e+002,6.780923009e-001
5.193964233e+002,6.765401363e-001
5.195557861e+002,6.695681214e-001
5.197150879e+002,6.850642562e-001
5.198744507e+002,6.944281459e-001
5.200338135e+002,7.005349994e-001
5.201931763e+002,7.133594155e-001
5.203525391e+002,7.245044112e-001
5.205119629e+002,7.158784866e-001
5.206713257e+002,7.015782595e-001
5.208307495e+002,6.877869368e-001
5.209901733e+002,6.960820556e-001
5.211495972e+002,7.004586458e-001
5.213090210e+002,7.177613974e-001
5.214684448e+002,7.349878550e-001
5.216278687e+002,7.346315980e-001
5.217873535e+002,7.217054367e-001
5.219467773e+002,7.208402753e-001
5.221062622e+002,7.301787138e-001
5.222657471e+002,7.489827275e-001
5.224252319e+002,7.495170832e-001
5.225847168e+002,7.324433327e-001
5.227442017e+002,7.031049728e-001
5.229036865e+002,6.931558847e-001
5.230632324e+002,6.895172000e-001
5.232227173e+002,7.127741575e-001
5.233822632e+002,7.147843242e-001
5.235418091e+002,7.083466649e-001
5.237013550e+002,7.185502052e-001
5.238609009e+002,7.280158401e-001
5.240204468e+002,7.466672063e-001
5.241800537e+002,7.527740598e-001
5.243395996e+002,7.569725513e-001
5.244992065e+002,7.479140162e-001
5.246588135e+002,7.568452954e-001
5.248183594e+002,7.612473369e-001
5.249780273e+002,7.522142529e-001
5.251376343e+002,7.462601066e-001
5.252972412e+002,7.358529568e-001
5.254568481e+002,7.391862869e-001
5.256165161e+002,7.575068474e-001
5.257761841e+002,7.491608262e-001
5.259357910e+002,7.551150322e-001
5.260954590e+002,7.710437179e-001
5.262551270e+002,7.564381957e-001
5.264148560e+002,7.378885746e-001
5.265745239e+002,6.968963146e-001
5.267341919e+002,6.740973592e-001
5.268939209e+002,6.709676385e-001
