#Thorlabs FTS
[SpectrumHeader]
#Date;20180528
#Time;15144387
#GMTTime;13144387
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;1.000000
#TriggerMode;0
#InterferometerSerial;M00454179
#Source;
#AirMeasureOpt;0
#WnrMin;0.000000
#WnrMax;0.000000
#Length;3648
#Resolution;0.0000000000e+000
#ADC;0
#Instrument;0
#InstrModel;CCS175
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
4.993849182e+002;3.513592184e-001
4.995432129e+002;3.386340141e-001
4.997015381e+002;3.652243912e-001
4.998598633e+002;3.660462499e-001
5.000181885e+002;3.670271337e-001
5.001765137e+002;3.653834760e-001
5.003348694e+002;3.619105518e-001
5.004932251e+002;3.711628318e-001
5.006515808e+002;3.701554239e-001
5.008099670e+002;3.758817613e-001
5.009683533e+002;3.712953925e-001
5.011267395e+002;3.685382605e-001
5.012851257e+002;3.870693445e-001
5.014435425e+002;3.829336464e-001
5.016019592e+002;3.622021675e-001
5.017603760e+002;3.884479105e-001
5.019188232e+002;3.853991628e-001
5.020772400e+002;3.639253676e-001
5.022356873e+002;3.740260005e-001
5.023941650e+002;3.850280046e-001
5.025526123e+002;3.815285563e-001
5.027110901e+002;3.771012723e-001
5.028695679e+002;3.790100515e-001
5.030280762e+002;3.893757761e-001
5.031865540e+002;3.988136351e-001
5.033450623e+002;3.846038282e-001
5.035036011e+002;3.837289810e-001
5.036621094e+002;3.860088885e-001
5.038206482e+002;4.038241804e-001
5.039791870e+002;3.904627264e-001
5.041377258e+002;3.856112361e-001
5.042962952e+002;3.826420307e-001
5.044548340e+002;3.755901456e-001
5.046134338e+002;3.928487003e-001
5.047720032e+002;3.915231526e-001
5.049306030e+002;3.953672349e-001
5.050891724e+002;4.195451140e-001
5.052478027e+002;4.037976861e-001
5.054064026e+002;3.987075984e-001
5.055650330e+002;4.215864539e-001
5.057236633e+002;4.160987139e-001
5.058822937e+002;4.084635973e-001
5.060409546e+002;4.101337790e-001
5.061995850e+002;4.174507558e-001
5.063582764e+002;4.320317209e-001
5.065169373e+002;4.192004800e-001
5.066756287e+002;4.149852395e-001
5.068342896e+002;4.374134243e-001
5.069930115e+002;4.436434805e-001
5.071517029e+002;4.122016132e-001
5.073104248e+002;4.167614877e-001
5.074691467e+002;4.234156907e-001
5.076278687e+002;4.512520730e-001
5.077865906e+002;4.309712946e-001
5.079453430e+002;4.220636487e-001
5.081040955e+002;4.383413196e-001
5.082628479e+002;4.295662045e-001
5.084216309e+002;4.372278452e-001
5.085804138e+002;4.152503610e-001
5.087391968e+002;4.395077825e-001
5.088979797e+002;4.328800738e-001
5.090567932e+002;4.243966043e-001
5.092156067e+002;4.397729039e-001
5.093744202e+002;4.530813396e-001
5.095332642e+002;4.610080719e-001
5.096920776e+002;4.437229931e-001
5.098509216e+002;4.460294545e-001
5.100097961e+002;4.637386799e-001
5.101686401e+002;4.570579529e-001
5.103275146e+002;4.416551590e-001
5.104863892e+002;4.436964989e-001
5.106452637e+002;4.451545775e-001
5.108041687e+002;4.738923311e-001
5.109630737e+002;4.497409761e-001
5.111219788e+002;4.656739831e-001
5.112808838e+002;4.609285295e-001
5.114398193e+002;4.787173271e-001
5.115987549e+002;4.554673135e-001
5.117576904e+002;4.761987925e-001
5.119166565e+002;4.859017432e-001
5.120756226e+002;4.879961014e-001
5.122345581e+002;4.659125805e-001
5.123935547e+002;4.855571091e-001
5.125525513e+002;4.779219925e-001
5.127114868e+002;4.706315100e-001
5.128704834e+002;4.705254734e-001
5.130295410e+002;4.698626995e-001
5.131885376e+002;4.765169024e-001
5.133475342e+002;4.680599570e-001
5.135065918e+002;4.729379416e-001
5.136656494e+002;4.647726119e-001
5.138246460e+002;4.796982110e-001
5.139837036e+002;4.941466153e-001
5.141428223e+002;4.850268960e-001
5.143018799e+002;4.655149281e-001
5.144609375e+002;4.878105223e-001
5.146200562e+002;4.884468019e-001
5.147791138e+002;4.768615663e-001
5.149382324e+002;4.851329327e-001
5.150973511e+002;4.796451926e-001
5.152564697e+002;4.919197261e-001
5.154155884e+002;4.794861376e-001
5.155747070e+002;4.801223874e-001
5.157338867e+002;4.731765389e-001
5.158930054e+002;4.979111552e-001
5.160521851e+002;4.865910411e-001
5.162113647e+002;4.888709784e-001
5.163705444e+002;5.111930966e-001
5.165297241e+002;4.842845798e-001
5.166889038e+002;4.782931507e-001
5.168480835e+002;4.718775153e-001
5.170073242e+002;4.841255248e-001
5.171665649e+002;4.610345960e-001
5.173257446e+002;4.439085722e-001
5.174849854e+002;4.467717409e-001
5.176442261e+002;4.661246538e-001
5.178034668e+002;4.716654420e-001
5.179627686e+002;4.691734016e-001
5.181220093e+002;4.909918308e-001
5.182813110e+002;4.925294518e-001
5.184405518e+002;4.842845798e-001
5.185998535e+002;4.674502015e-001
5.187591553e+002;4.714268446e-001
5.189184570e+002;4.603452981e-001
5.190777588e+002;4.718510211e-001
5.192371216e+002;4.725402892e-001
5.193964233e+002;5.005092025e-001
5.195557861e+002;5.014106035e-001
5.197150879e+002;4.990511239e-001
5.198744507e+002;4.833832383e-001
5.200338135e+002;4.965060949e-001
5.201931763e+002;5.014901161e-001
5.203525391e+002;5.097615123e-001
5.205119629e+002;5.153818130e-001
5.206713257e+002;5.071104169e-001
5.208307495e+002;5.136585832e-001
5.209901733e+002;5.362458229e-001
5.211495972e+002;5.128367543e-001
5.213090210e+002;5.262247324e-001
5.214684448e+002;5.292469859e-001
5.216278687e+002;5.272056460e-001
5.217873535e+002;5.269140005e-001
5.219467773e+002;5.398513079e-001
5.221062622e+002;5.476189852e-001
5.222657471e+002;5.508003235e-001
5.224252319e+002;5.408056974e-001
5.225847168e+002;5.429530740e-001
5.227442017e+002;5.291409492e-001
5.229036865e+002;5.417070985e-001
5.230632324e+002;5.257740617e-001
5.232227173e+002;5.196235180e-001
5.233822632e+002;5.320571065e-001
5.235418091e+002;5.236266851e-001
5.237013550e+002;5.391355157e-001
5.238609009e+002;5.377304554e-001
5.240204468e+002;5.392680764e-001
5.241800537e+002;5.540876389e-001
5.243395996e+002;5.407791734e-001
5.244992065e+002;5.545383096e-001
5.246588135e+002;5.647450089e-001
5.248183594e+002;5.610600114e-001
5.249780273e+002;5.598670244e-001
5.251376343e+002;5.606623292e-001
5.252972412e+002;5.493422151e-001
5.254568481e+002;5.470092297e-001
5.256165161e+002;5.575870872e-001
5.257761841e+002;5.632073879e-001
5.259357910e+002;5.659114718e-001
5.260954590e+002;5.770195127e-001
5.262551270e+002;5.687746406e-001
5.264148560e+002;5.614841580e-001
5.265745239e+002;5.504291654e-001
5.267341919e+002;5.624120235e-001
5.268939209e+002;5.336742997e-001
5.270536499e+002;5.342310071e-001
5.272133789e+002;5.394536853e-001
5.273731079e+002;5.527886152e-001
5.275328369e+002;5.396127105e-001
5.276925659e+002;5.510653853e-001
5.278522949e+002;5.628892183e-001
5.280120850e+002;5.516221523e-001
5.281718140e+002;5.527620912e-001
5.283316040e+002;5.793524981e-001
5.284913940e+002;5.794849992e-001
5.286511841e+002;5.779473782e-001
5.288109741e+002;5.641087294e-001
5.289707642e+002;5.677407384e-001
5.291306152e+002;5.894265771e-001
5.292904053e+002;5.989969969e-001
5.294502563e+002;5.988909602e-001
5.296101074e+002;6.030796766e-001
5.297699585e+002;5.908846855e-001
5.299298096e+002;5.994476676e-001
5.300896606e+002;5.987318754e-001
5.302495117e+002;5.826928616e-001
5.304094238e+002;5.838062763e-001
5.305692749e+002;6.050944924e-001
5.307291870e+002;5.975388885e-001
5.308890991e+002;6.040075421e-001
5.310490112e+002;6.071358323e-001
5.312089233e+002;6.044317484e-001
5.313688354e+002;6.095483303e-001
5.315287476e+002;6.033977866e-001
5.316887207e+002;6.027085185e-001
5.318486328e+002;6.227242351e-001
5.320086060e+002;6.156988144e-001
5.321685791e+002;6.215842366e-001
5.323285522e+002;6.216372848e-001
5.324885254e+002;6.346275806e-001
5.326484985e+002;5.994476676e-001
5.328084717e+002;6.094688177e-001
5.329685059e+002;5.983872414e-001
5.331285400e+002;5.921837091e-001
5.332885132e+002;5.973268151e-001
5.334485474e+002;5.970882177e-001
5.336085815e+002;6.118812561e-001
5.337686157e+002;6.181113124e-001
5.339286499e+002;6.127561331e-001
5.340887451e+002;6.253222823e-001
5.342487793e+002;6.179787517e-001
5.344088745e+002;6.242883205e-001
5.345689697e+002;6.098664403e-001
5.347290649e+002;6.235195398e-001
5.348891602e+002;6.177136898e-001
5.350492554e+002;6.314197779e-001
5.352093506e+002;6.241558194e-001
5.353694458e+002;6.254283190e-001
5.355296021e+002;6.313667297e-001
5.356897583e+002;6.385246515e-001
5.358498535e+002;6.463453770e-001
5.360100098e+002;6.489699483e-001
5.361701660e+002;6.538744569e-001
5.363303223e+002;6.751096249e-001
5.364905396e+002;6.433761716e-001
5.366506958e+002;6.604756713e-001
5.368109131e+002;6.544046402e-001
5.369710693e+002;6.235195398e-001
5.371312866e+002;6.482541561e-001
5.372915039e+002;6.436147690e-001
5.374517212e+002;6.456561089e-001
5.376119385e+002;6.480950713e-001
5.377721558e+002;6.425012946e-001
5.379324341e+002;6.669442654e-001
5.380926514e+002;6.669178009e-001
5.382529297e+002;6.710269451e-001
5.384132080e+002;6.585403681e-001
5.385734863e+002;6.561278701e-001
5.387337646e+002;6.683493853e-001
5.388940430e+002;6.757193804e-001
5.390543213e+002;6.616951227e-001
5.392146606e+002;6.636039019e-001
5.393749390e+002;6.745529175e-001
5.395352783e+002;6.513293982e-001
5.396956177e+002;6.661754847e-001
5.398559570e+002;6.528140306e-001
5.400162964e+002;6.508787274e-001
5.401766357e+002;6.626760364e-001
5.403369751e+002;6.492615342e-001
5.404973755e+002;6.596007943e-001
5.406577148e+002;6.545902491e-001
5.408181152e+002;6.556506753e-001
5.409785156e+002;6.431375742e-001
5.411389160e+002;6.422096491e-001
5.412993164e+002;6.694098115e-001
5.414597168e+002;6.739961505e-001
5.416201172e+002;6.568436623e-001
5.417805786e+002;6.636039019e-001
5.419409790e+002;6.716897488e-001
5.421014404e+002;6.897436380e-001
5.422619019e+002;6.734129190e-001
5.424223633e+002;6.899026632e-001
5.425828247e+002;6.924211979e-001
5.427432861e+002;6.732538939e-001
5.429037476e+002;6.738636494e-001
5.430642700e+002;6.779727936e-001
5.432247314e+002;6.873576641e-001
5.433852539e+002;6.967689991e-001
